Depth,GR,Porosity,Caliper,Ring resistivity,MLT2_all_original,SD_all_original
186.6672,92.4367,0.549602,10.0553,0.9825,1.707266667,1.857486706
186.8196,93.4712,0.532311,10.3273,0.9958,1.677966667,1.823672202
186.972,94.4788,0.525654,10.166,1.0012,1.651233333,1.820688216
187.1244,94.161,0.539445,9.5566,0.995,1.647966667,1.860403424
187.2768,94.1289,0.523896,9.1514,0.9846,1.640833333,1.860001847
187.4292,93.1894,0.524488,8.9895,0.9812,1.627766667,1.872400984
187.5816,91.3097,0.516619,8.7064,0.9779,1.5943,1.852493206
187.734,94.712,0.541821,8.536,0.9698,1.591233333,1.847903509
187.8864,95.1026,0.540395,8.548,0.9687,1.5479,1.805807564
188.0388,97.195,0.554552,8.6417,0.9716,1.509033333,1.770365885
188.1912,95.711,0.559703,8.7677,0.9752,1.505266667,1.768584555
188.3436,96.7694,0.572959,8.8271,0.9794,1.507133333,1.76281634
188.496,95.5998,0.555616,8.8026,0.9806,1.472366667,1.713610214
188.6484,93.9934,0.55862,8.8047,0.9787,1.433166667,1.664640403
188.8008,101.4141,0.563783,8.855,0.9715,1.498833333,1.713904433
188.9532,101.313,0.586807,8.8543,0.9552,1.554133333,1.723416466
189.1056,101.3527,0.564186,8.8191,0.9375,1.540433333,1.651121451
189.258,93.4948,0.564579,8.7375,0.9342,1.5478,1.586948989
189.4104,96.6216,0.543256,8.7322,0.9423,1.600866667,1.603107706
189.5628,98.6285,0.552425,8.8231,0.9497,1.597633333,1.562275338
189.7152,100.1194,0.524105,8.997,0.9602,1.6329,1.559638513
189.8676,99.7471,0.530738,9.0783,0.9775,1.679733333,1.595702414
190.02,101.1442,0.522041,9.07,1.0048,1.699466667,1.602335893
190.1724,101.6632,0.544201,9.0717,1.0025,1.713333333,1.552830434
190.3248,102.8648,0.561822,9.0997,0.9817,1.717133333,1.52936666
190.4772,102.9885,0.573473,9.1587,0.9661,1.751466667,1.569109614
190.6296,102.5034,0.56449,9.1121,0.9777,1.7296,1.526957729
190.782,102.1777,0.545746,8.9623,0.9936,1.7516,1.520369288
190.9344,99.7502,0.540623,8.8216,0.9975,1.713666667,1.469735403
191.0868,97.3443,0.561543,8.7865,0.9923,1.6903,1.480996425
191.2392,94.2551,0.580924,8.7781,0.9845,1.692933333,1.533363361
191.3916,92.0148,0.571559,8.7065,0.9861,1.642333333,1.48834925
191.544,94.0123,0.569799,8.6444,0.9914,1.6949,1.526341516
191.6964,96.0186,0.550999,8.5828,0.9958,1.624633333,1.476231542
191.8488,99.938,0.561589,8.6293,0.9995,1.616566667,1.526606753
192.0012,96.8163,0.546663,8.6746,0.9994,1.5803,1.493285196
192.1536,95.5029,0.545919,8.7594,0.9938,1.5707,1.536667415
192.306,95.4455,0.53746,8.7929,0.9863,1.580666667,1.591154808
192.4584,100.2244,0.538668,8.8519,0.9798,1.5387,1.599720541
192.6108,100.5624,0.54125,8.8552,0.9775,1.578166667,1.656293897
192.7632,101.3181,0.538133,8.7712,0.9717,1.5646,1.661464828
192.9156,98.6786,0.5371,8.8241,0.9562,1.581533333,1.667564606
193.068,96.2605,0.537343,8.9467,0.9382,1.606,1.691908154
193.2204,94.1677,0.54419,9.1975,0.926,1.5592,1.651634189
193.3728,92.7127,0.54009,9.0994,0.9228,1.603066667,1.714772267
193.5252,92.2158,0.553551,9.0366,0.9276,1.5907,1.744954004
193.6776,93.1565,0.56381,9.0055,0.9303,1.616733333,1.722815543
193.83,94.708,0.570434,9.1634,0.9312,1.6647,1.756556179
193.9824,94.9709,0.547179,9.1888,0.932,1.742866667,1.861593309
194.1348,92.531,0.558874,9.1457,0.9292,1.7995,1.915643839
194.2872,92.2553,0.552299,8.8902,0.9245,1.8068,1.932389512
194.4396,93.0125,0.58673,8.9428,0.9188,1.8503,1.948400201
194.592,91.1204,0.574824,8.9599,0.9284,1.8497,1.883744943
194.7444,90.3482,0.613494,9.0239,0.9479,1.844966667,1.847438181
194.8968,90.3727,0.582394,9.144,0.9623,1.864266667,1.842507565
195.0492,91.9886,0.560943,9.4897,0.9745,1.8693,1.815335142
195.2016,91.9487,0.565498,9.6533,0.9738,1.9885,1.931671707
195.354,91.7177,0.575053,9.6162,0.9685,1.913366667,1.802400908
195.5064,90.9367,0.597266,9.6501,1.0141,1.924533333,1.770307125
195.6588,89.5873,0.579691,9.5767,1.0358,1.9663,1.896885661
195.8112,89.3618,0.588906,9.5864,1.0288,1.873666667,1.793283884
195.9636,91.5262,0.615029,9.2097,1.0282,1.8112,1.759701554
196.116,93.7386,0.585066,8.9795,1.0331,1.757866667,1.707755988
196.2684,94.7819,0.584864,9.06,1.0336,1.78,1.713662102
196.4208,94.3754,0.542292,9.4232,1.0134,1.848166667,1.770524481
196.5732,93.204,0.55509,9.2375,0.9804,1.846,1.786064445
196.7256,93.549,0.535908,9.0222,0.9459,1.891866667,1.846803702
196.878,92.3137,0.546157,8.9857,0.9126,1.870666667,1.848617724
197.0304,93.4831,0.558554,8.88,0.8935,1.860233333,1.829360812
197.1828,93.0315,0.568493,8.6093,0.8824,1.842833333,1.782122893
197.3352,95.9289,0.576721,8.8006,0.8737,1.874833333,1.833680944
197.4876,97.4206,0.549279,9.1036,0.8678,1.856366667,1.823422359
197.64,96.7141,0.575862,9.3106,0.8651,1.875866667,1.826410719
197.7924,96.8123,0.585182,9.4292,0.8596,1.9348,1.845977725
197.9448,101.8168,0.628786,9.4654,0.8593,1.957933333,1.832996762
198.0972,103.9483,0.591249,9.5995,0.8651,1.975033333,1.827111244
198.2496,102.6093,0.589949,9.8365,0.8788,1.9531,1.794661349
198.402,97.3781,0.554186,9.6726,0.8945,1.913533333,1.78025801
198.5544,95.6662,0.561551,9.2607,0.9123,1.8971,1.732855761
198.7068,96.387,0.533438,8.8518,0.9317,1.853766667,1.689552143
198.8592,96.6716,0.553689,9.0045,0.949,1.8264,1.634856459
199.0116,98.7775,0.561907,9.1385,0.9511,1.8229,1.658128872
199.164,98.7302,0.587675,9.0887,0.9463,1.8241,1.714214462
199.3164,100.2779,0.568408,8.944,0.9453,1.8715,1.796087577
199.4688,98.5629,0.530967,8.7678,0.9439,1.8808,1.783178817
199.6212,99.528,0.531399,8.8146,0.9427,1.909033333,1.739920027
199.7736,95.5603,0.526515,8.874,0.9441,1.847333333,1.672802884
199.926,96.8228,0.565788,9.1431,0.9481,1.8279,1.652157909
200.0784,95.7522,0.555726,9.2628,0.9528,1.808666667,1.657162059
200.2308,97.235,0.576267,8.9368,0.9534,1.830466667,1.626058891
200.3832,95.3034,0.57453,8.6395,0.9322,1.8683,1.670173667
200.5356,98.2461,0.605448,8.6728,0.9077,1.904266667,1.679669034
200.688,98.4476,0.587277,8.711,0.8961,1.8911,1.657955455
200.8404,103.6082,0.560217,8.859,0.8978,1.893433333,1.721458929
200.9928,100.9755,0.537224,9.2647,0.9099,1.8817,1.720777405
201.1452,100.8173,0.533085,9.565,0.9292,1.8725,1.734914594
201.2976,100.8196,0.551377,9.6989,0.9361,1.823233333,1.71602612
201.45,103.2613,0.54926,9.7689,0.9237,1.777666667,1.706518353
201.6024,104.911,0.559171,9.8128,0.9069,1.7027,1.710584815
201.7548,101.7486,0.536683,9.8768,0.9015,1.695833333,1.771797714
201.9072,99.7209,0.546045,9.5117,0.9088,1.679266667,1.796884135
202.0596,100.0294,0.540174,9.1509,0.9197,1.666533333,1.799114259
202.212,100.4751,0.561028,8.8016,0.9314,1.6272,1.838151978
202.3644,99.5328,0.563271,8.8274,0.9448,1.595666667,1.846741352
202.5168,98.2425,0.571177,8.824,0.9599,1.589233333,1.885616993
202.6692,97.0932,0.563601,8.7995,0.9758,1.577033333,1.907745205
202.8216,95.6059,0.539214,8.7484,0.9857,1.571733333,1.866409243
202.974,93.8774,0.535136,8.643,0.9958,1.577133333,1.869159682
203.1264,94.3448,0.538599,8.6724,1.0002,1.536,1.79804377
203.2788,96.7043,0.531465,8.7918,1.0001,1.554833333,1.789220111
203.4312,96.4879,0.542003,8.8321,0.965,1.570666667,1.800313183
203.5836,97.3982,0.553318,8.7882,0.9208,1.6128,1.845929403
203.736,97.3447,0.583393,8.6736,0.8975,1.589366667,1.837396409
203.8884,99.1804,0.580553,8.6098,0.8927,1.587966667,1.829288523
204.0408,98.3908,0.55952,8.7224,0.9047,1.587033333,1.838613127
204.1932,97.4938,0.554698,9.0279,0.9299,1.6067,1.864438345
204.3456,97.8135,0.554369,9.6057,0.9528,1.606233333,1.844044896
204.498,94.9659,0.568759,10.1123,0.9688,1.5227,1.806283997
204.6504,94.005,0.578941,10.0563,0.9734,1.533966667,1.823348339
204.8028,94.245,0.577388,10.0814,0.9674,1.5065,1.790126955
204.9552,95.5411,0.571428,10.2585,0.9604,1.4973,1.774781135
205.1076,97.21,0.570947,10.3132,0.955,1.546166667,1.805090286
205.26,96.1711,0.549096,9.8088,0.9542,1.558966667,1.744182244
205.4124,96.0573,0.540918,9.4313,0.9536,1.5923,1.709770007
205.5648,96.3202,0.535676,9.2345,0.9519,1.6623,1.670601312
205.7172,98.2531,0.561343,9.1404,0.9453,1.773233333,1.671401242
205.8696,98.8838,0.555756,9.1251,0.9363,1.8207,1.667578147
206.022,97.6736,0.543226,9.068,0.9086,1.829466667,1.660921386
206.1744,96.33,0.536455,9.3615,0.8859,1.799633333,1.660482851
206.3268,96.7372,0.538385,9.821,0.8836,1.766866667,1.634276878
206.4792,97.2832,0.54773,10.2125,0.8978,1.786466667,1.67605071
206.6316,94.399,0.542284,9.9132,0.9226,1.756033333,1.657767464
206.784,93.7393,0.554635,9.4813,0.9522,1.7632,1.712621137
206.9364,91.8285,0.545237,9.3873,0.9666,1.759633333,1.650611856
207.0888,94.1142,0.553501,9.185,0.9743,1.777166667,1.627290183
207.2412,92.5796,0.540481,8.8456,0.9691,1.793166667,1.682239343
207.3936,93.5808,0.557869,8.6389,0.9608,1.789166667,1.721236689
207.546,94.412,0.552887,8.6043,0.9734,1.787133333,1.75514751
207.6984,94.1309,0.561629,8.7858,0.9891,1.7437,1.725759256
207.8508,95.1219,0.552054,8.8568,0.9963,1.7159,1.72870563
208.0032,94.016,0.543489,8.8072,1.0001,1.7246,1.711799007
208.1556,96.2954,0.550726,8.7187,0.9903,1.792866667,1.72975094
208.308,97.1945,0.528909,8.8144,0.9812,1.855166667,1.747396942
208.4604,100.8869,0.535787,8.9332,0.9849,1.8585,1.674205359
208.6128,101.9727,0.518682,9.008,0.9806,1.870166667,1.667939249
208.7652,101.5395,0.533118,8.9934,0.9736,1.936633333,1.631025372
208.9176,99.6473,0.527801,8.9925,0.9673,2.018566667,1.702052324
209.07,100.0642,0.534974,9.0249,0.9731,2.059933333,1.730585776
209.2224,100.2433,0.531255,9.0431,0.9739,2.099133333,1.731051005
209.3748,98.3613,0.522273,9.0333,0.9608,2.140233333,1.700467831
209.5272,98.3009,0.529808,9.0088,0.9394,2.1088,1.653047396
209.6796,96.0793,0.544507,9.0098,0.9207,2.117233333,1.670458793
209.832,94.5688,0.561531,8.8504,0.9127,2.169166667,1.675334058
209.9844,92.8252,0.555862,8.6052,0.9092,2.1717,1.66409373
210.1368,93.2112,0.553703,8.5198,0.9173,2.113866667,1.642180395
